file	word	syl	stress	status	position	label	sample	f0	step	time
departamento_i_4	departamento	3	paroxytone	control	6	tu	29	149.68	0.027	0.701
departamento_i_4	departamento	3	paroxytone	control	6	tu	30	151.19	0.027	0.729
departamento_i_5	departamento	3	paroxytone	control	1	u	1	136.63	0.007	0.099
departamento_i_5	departamento	3	paroxytone	control	1	u	2	136.54	0.007	0.106
departamento_i_5	departamento	3	paroxytone	control	1	u	3	136.2	0.007	0.114
departamento_i_5	departamento	3	paroxytone	control	1	u	4	135.89	0.007	0.121
departamento_i_5	departamento	3	paroxytone	control	1	u	5	135.63	0.007	0.128
departamento_i_5	departamento	3	paroxytone	control	2	de	6	135.32	0.02	0.141
departamento_i_5	departamento	3	paroxytone	control	2	de	7	135.35	0.02	0.161
departamento_i_5	departamento	3	paroxytone	control	2	de	8	135.92	0.02	0.181
departamento_i_5	departamento	3	paroxytone	control	2	de	9	136.88	0.02	0.2
departamento_i_5	departamento	3	paroxytone	control	2	de	10	137.93	0.02	0.22
departamento_i_5	departamento	3	paroxytone	control	3	paR	11	138.28	0.036	0.248
departamento_i_5	departamento	3	paroxytone	control	3	paR	12	138.77	0.036	0.284
departamento_i_5	departamento	3	paroxytone	control	3	paR	13	139.14	0.036	0.321
departamento_i_5	departamento	3	paroxytone	control	3	paR	14	138.49	0.036	0.357
departamento_i_5	departamento	3	paroxytone	control	3	paR	15	137.55	0.036	0.394
departamento_i_5	departamento	3	paroxytone	control	4	ta	16	135.67	0.024	0.424
departamento_i_5	departamento	3	paroxytone	control	4	ta	17	133.51	0.024	0.448
departamento_i_5	departamento	3	paroxytone	control	4	ta	18	132.18	0.024	0.473
departamento_i_5	departamento	3	paroxytone	control	4	ta	19	131.58	0.024	0.497
departamento_i_5	departamento	3	paroxytone	control	4	ta	20	129.72	0.024	0.521
departamento_i_5	departamento	3	paroxytone	control	5	meN	21	128.32	0.043	0.555
departamento_i_5	departamento	3	paroxytone	control	5	meN	22	130.22	0.043	0.597
departamento_i_5	departamento	3	paroxytone	control	5	meN	23	136.07	0.043	0.64
departamento_i_5	departamento	3	paroxytone	control	5	meN	24	143.17	0.043	0.682
departamento_i_5	departamento	3	paroxytone	control	5	meN	25	148.33	0.043	0.725
departamento_i_5	departamento	3	paroxytone	control	6	tu	26	150.16	0.025	0.759
departamento_i_5	departamento	3	paroxytone	control	6	tu	27	150.03	0.025	0.783
departamento_i_5	departamento	3	paroxytone	control	6	tu	28	149.72	0.025	0.808
departamento_i_5	departamento	3	paroxytone	control	6	tu	29	149.47	0.025	0.832
departamento_i_5	departamento	3	paroxytone	control	6	tu	30	149.28	0.025	0.857
departamento_n_1	departamento	3	paroxytone	new	1	uN	1	155.63	0.01	0.107
departamento_n_1	departamento	3	paroxytone	new	1	uN	2	155.97	0.01	0.116
departamento_n_1	departamento	3	paroxytone	new	1	uN	3	156.37	0.01	0.126
departamento_n_1	departamento	3	paroxytone	new	1	uN	4	156.82	0.01	0.135
departamento_n_1	departamento	3	paroxytone	new	1	uN	5	157.34	0.01	0.145
departamento_n_1	departamento	3	paroxytone	new	2	de	6	158.13	0.016	0.158
departamento_n_1	departamento	3	paroxytone	new	2	de	7	159.11	0.016	0.174
departamento_n_1	departamento	3	paroxytone	new	2	de	8	159.9	0.016	0.19
departamento_n_1	departamento	3	paroxytone	new	2	de	9	160.49	0.016	0.206
departamento_n_1	departamento	3	paroxytone	new	2	de	10	160.87	0.016	0.222
departamento_n_1	departamento	3	paroxytone	new	3	paR	11	160.72	0.033	0.247
departamento_n_1	departamento	3	paroxytone	new	3	paR	12	158.99	0.033	0.28
departamento_n_1	departamento	3	paroxytone	new	3	paR	13	157.8	0.033	0.314
departamento_n_1	departamento	3	paroxytone	new	3	paR	14	155.59	0.033	0.347
departamento_n_1	departamento	3	paroxytone	new	3	paR	15	153.31	0.033	0.38
departamento_n_1	departamento	3	paroxytone	new	4	ta	16	148.45	0.021	0.407
departamento_n_1	departamento	3	paroxytone	new	4	ta	17	144.59	0.021	0.428
departamento_n_1	departamento	3	paroxytone	new	4	ta	18	142.66	0.021	0.449
departamento_n_1	departamento	3	paroxytone	new	4	ta	19	140.7	0.021	0.47
departamento_n_1	departamento	3	paroxytone	new	4	ta	20	138.02	0.021	0.491
departamento_n_1	departamento	3	paroxytone	new	5	meN	21	135.63	0.043	0.523
departamento_n_1	departamento	3	paroxytone	new	5	meN	22	137.4	0.043	0.566
departamento_n_1	departamento	3	paroxytone	new	5	meN	23	143.88	0.043	0.61
departamento_n_1	departamento	3	paroxytone	new	5	meN	24	150.29	0.043	0.653
departamento_n_1	departamento	3	paroxytone	new	5	meN	25	153.3	0.043	0.696
departamento_n_1	departamento	3	paroxytone	new	6	tus	26	153.44	0.038	0.737
departamento_n_1	departamento	3	paroxytone	new	6	tus	27	153.15	0.038	0.774
departamento_n_1	departamento	3	paroxytone	new	6	tus	28	152.51	0.038	0.812
departamento_n_1	departamento	3	paroxytone	new	6	tus	29	151.75	0.038	0.85
departamento_n_1	departamento	3	paroxytone	new	6	tus	30	151.29	0.038	0.887
departamento_n_2	departamento	3	paroxytone	new	1	uN	1	163.32	0.009	0.091
departamento_n_2	departamento	3	paroxytone	new	1	uN	2	163.16	0.009	0.101
departamento_n_2	departamento	3	paroxytone	new	1	uN	3	163.05	0.009	0.11
departamento_n_2	departamento	3	paroxytone	new	1	uN	4	163	0.009	0.119
departamento_n_2	departamento	3	paroxytone	new	1	uN	5	163.02	0.009	0.128
departamento_n_2	departamento	3	paroxytone	new	2	de	6	163.2	0.017	0.142
departamento_n_2	departamento	3	paroxytone	new	2	de	7	163.72	0.017	0.159
departamento_n_2	departamento	3	paroxytone	new	2	de	8	164.52	0.017	0.176
departamento_n_2	departamento	3	paroxytone	new	2	de	9	165.51	0.017	0.193
departamento_n_2	departamento	3	paroxytone	new	2	de	10	166.48	0.017	0.21
departamento_n_2	departamento	3	paroxytone	new	3	paR	11	166.84	0.031	0.234
departamento_n_2	departamento	3	paroxytone	new	3	paR	12	166.94	0.031	0.266
departamento_n_2	departamento	3	paroxytone	new	3	paR	13	166.98	0.031	0.297
departamento_n_2	departamento	3	paroxytone	new	3	paR	14	165.07	0.031	0.328
departamento_n_2	departamento	3	paroxytone	new	3	paR	15	162.1	0.031	0.36
departamento_n_2	departamento	3	paroxytone	new	4	ta	16	155.74	0.019	0.385
departamento_n_2	departamento	3	paroxytone	new	4	ta	17	152.65	0.019	0.405
departamento_n_2	departamento	3	paroxytone	new	4	ta	18	150.33	0.019	0.424
departamento_n_2	departamento	3	paroxytone	new	4	ta	19	146.28	0.019	0.444
departamento_n_2	departamento	3	paroxytone	new	4	ta	20	142.59	0.019	0.463
departamento_n_2	departamento	3	paroxytone	new	5	meN	21	139.34	0.034	0.49
departamento_n_2	departamento	3	paroxytone	new	5	meN	22	139.7	0.034	0.524
departamento_n_2	departamento	3	paroxytone	new	5	meN	23	143.83	0.034	0.558
departamento_n_2	departamento	3	paroxytone	new	5	meN	24	148.82	0.034	0.592
departamento_n_2	departamento	3	paroxytone	new	5	meN	25	152.16	0.034	0.626
departamento_n_2	departamento	3	paroxytone	new	6	tus	26	152.83	0.032	0.659
departamento_n_2	departamento	3	paroxytone	new	6	tus	27	152.38	0.032	0.691
departamento_n_2	departamento	3	paroxytone	new	6	tus	28	151.13	0.032	0.722
departamento_n_2	departamento	3	paroxytone	new	6	tus	29	149.48	0.032	0.754
departamento_n_2	departamento	3	paroxytone	new	6	tus	30	148.51	0.032	0.786
departamento_n_3	departamento	3	paroxytone	new	1	uN	1	169.65	0.011	0.139
departamento_n_3	departamento	3	paroxytone	new	1	uN	2	169.46	0.011	0.15
departamento_n_3	departamento	3	paroxytone	new	1	uN	3	169.3	0.011	0.161
departamento_n_3	departamento	3	paroxytone	new	1	uN	4	169.17	0.011	0.172
departamento_n_3	departamento	3	paroxytone	new	1	uN	5	169.08	0.011	0.182
departamento_n_3	departamento	3	paroxytone	new	2	de	6	168.98	0.021	0.198
departamento_n_3	departamento	3	paroxytone	new	2	de	7	168.85	0.021	0.22
departamento_n_3	departamento	3	paroxytone	new	2	de	8	168.62	0.021	0.241
departamento_n_3	departamento	3	paroxytone	new	2	de	9	168.12	0.021	0.263
departamento_n_3	departamento	3	paroxytone	new	2	de	10	167.23	0.021	0.284
departamento_n_3	departamento	3	paroxytone	new	3	paR	11	165.88	0.031	0.31
departamento_n_3	departamento	3	paroxytone	new	3	paR	12	161.38	0.031	0.341
departamento_n_3	departamento	3	paroxytone	new	3	paR	13	159.01	0.031	0.372
departamento_n_3	departamento	3	paroxytone	new	3	paR	14	154.48	0.031	0.402
departamento_n_3	departamento	3	paroxytone	new	3	paR	15	151.17	0.031	0.433
departamento_n_3	departamento	3	paroxytone	new	4	ta	16	146.06	0.026	0.461
departamento_n_3	departamento	3	paroxytone	new	4	ta	17	138.7	0.026	0.487
departamento_n_3	departamento	3	paroxytone	new	4	ta	18	134.49	0.026	0.513
departamento_n_3	departamento	3	paroxytone	new	4	ta	19	132.05	0.026	0.539
departamento_n_3	departamento	3	paroxytone	new	4	ta	20	128.92	0.026	0.565
departamento_n_3	departamento	3	paroxytone	new	5	meN	21	127.18	0.046	0.601
departamento_n_3	departamento	3	paroxytone	new	5	meN	22	129.83	0.046	0.648
departamento_n_3	departamento	3	paroxytone	new	5	meN	23	135.27	0.046	0.694
departamento_n_3	departamento	3	paroxytone	new	5	meN	24	138.82	0.046	0.74
departamento_n_3	departamento	3	paroxytone	new	5	meN	25	138.85	0.046	0.786
departamento_n_3	departamento	3	paroxytone	new	6	tus	26	137.63	0.043	0.831
departamento_n_3	departamento	3	paroxytone	new	6	tus	27	137.68	0.043	0.874
departamento_n_3	departamento	3	paroxytone	new	6	tus	28	137.8	0.043	0.918
departamento_n_3	departamento	3	paroxytone	new	6	tus	29	137.96	0.043	0.961
departamento_n_3	departamento	3	paroxytone	new	6	tus	30	138.06	0.043	1.004
departamento_n_4	departamento	3	paroxytone	new	1	uN	1	178.83	0.018	0.111
departamento_n_4	departamento	3	paroxytone	new	1	uN	2	178.94	0.018	0.129
departamento_n_4	departamento	3	paroxytone	new	1	uN	3	178.77	0.018	0.147
departamento_n_4	departamento	3	paroxytone	new	1	uN	4	178.21	0.018	0.165
departamento_n_4	departamento	3	paroxytone	new	1	uN	5	177.1	0.018	0.183
departamento_n_4	departamento	3	paroxytone	new	2	de	6	175.54	0.019	0.202
departamento_n_4	departamento	3	paroxytone	new	2	de	7	173.81	0.019	0.221
departamento_n_4	departamento	3	paroxytone	new	2	de	8	172.18	0.019	0.239
departamento_n_4	departamento	3	paroxytone	new	2	de	9	170.68	0.019	0.258
departamento_n_4	departamento	3	paroxytone	new	2	de	10	169.41	0.019	0.277
departamento_n_4	departamento	3	paroxytone	new	3	paR	11	168.7	0.037	0.305
departamento_n_4	departamento	3	paroxytone	new	3	paR	12	167.86	0.037	0.343
departamento_n_4	departamento	3	paroxytone	new	3	paR	13	167	0.037	0.38
departamento_n_4	departamento	3	paroxytone	new	3	paR	14	165.94	0.037	0.418
departamento_n_4	departamento	3	paroxytone	new	3	paR	15	163.6	0.037	0.455
departamento_n_4	departamento	3	paroxytone	new	4	ta	16	160.33	0.024	0.486
departamento_n_4	departamento	3	paroxytone	new	4	ta	17	154.85	0.024	0.511
departamento_n_4	departamento	3	paroxytone	new	4	ta	18	151.15	0.024	0.535
departamento_n_4	departamento	3	paroxytone	new	4	ta	19	148.79	0.024	0.56
departamento_n_4	departamento	3	paroxytone	new	4	ta	20	143.69	0.024	0.584
departamento_n_4	departamento	3	paroxytone	new	5	meN	21	139.01	0.041	0.616
departamento_n_4	departamento	3	paroxytone	new	5	meN	22	137.96	0.041	0.657
departamento_n_4	departamento	3	paroxytone	new	5	meN	23	142.7	0.041	0.698
departamento_n_4	departamento	3	paroxytone	new	5	meN	24	149.57	0.041	0.739
departamento_n_4	departamento	3	paroxytone	new	5	meN	25	155.43	0.041	0.779
departamento_n_4	departamento	3	paroxytone	new	6	tus	26	157.44	0.047	0.823
departamento_n_4	departamento	3	paroxytone	new	6	tus	27	157.33	0.047	0.87
departamento_n_4	departamento	3	paroxytone	new	6	tus	28	157.08	0.047	0.917
departamento_n_4	departamento	3	paroxytone	new	6	tus	29	156.81	0.047	0.964
departamento_n_4	departamento	3	paroxytone	new	6	tus	30	156.66	0.047	1.01
departamento_n_5	departamento	3	paroxytone	new	1	uN	1	149.32	0.015	0.172
departamento_n_5	departamento	3	paroxytone	new	1	uN	2	149.39	0.015	0.187
departamento_n_5	departamento	3	paroxytone	new	1	uN	3	149.59	0.015	0.202
departamento_n_5	departamento	3	paroxytone	new	1	uN	4	149.96	0.015	0.216
departamento_n_5	departamento	3	paroxytone	new	1	uN	5	150.47	0.015	0.231
departamento_n_5	departamento	3	paroxytone	new	2	de	6	151.2	0.019	0.248
departamento_n_5	departamento	3	paroxytone	new	2	de	7	152.36	0.019	0.267
departamento_n_5	departamento	3	paroxytone	new	2	de	8	153.76	0.019	0.286
departamento_n_5	departamento	3	paroxytone	new	2	de	9	155.02	0.019	0.304
departamento_n_5	departamento	3	paroxytone	new	2	de	10	156.24	0.019	0.323
departamento_n_5	departamento	3	paroxytone	new	3	paR	11	156.79	0.036	0.351
departamento_n_5	departamento	3	paroxytone	new	3	paR	12	157.21	0.036	0.387
departamento_n_5	departamento	3	paroxytone	new	3	paR	13	157.45	0.036	0.424
departamento_n_5	departamento	3	paroxytone	new	3	paR	14	155.37	0.036	0.46
departamento_n_5	departamento	3	paroxytone	new	3	paR	15	152.51	0.036	0.496
departamento_n_5	departamento	3	paroxytone	new	4	ta	16	150.13	0.023	0.526
departamento_n_5	departamento	3	paroxytone	new	4	ta	17	147.41	0.023	0.548
departamento_n_5	departamento	3	paroxytone	new	4	ta	18	145.28	0.023	0.571
departamento_n_5	departamento	3	paroxytone	new	4	ta	19	143.45	0.023	0.594
departamento_n_5	departamento	3	paroxytone	new	4	ta	20	142.27	0.023	0.616
departamento_n_5	departamento	3	paroxytone	new	5	meN	21	142.32	0.037	0.646
departamento_n_5	departamento	3	paroxytone	new	5	meN	22	145.64	0.037	0.683
departamento_n_5	departamento	3	paroxytone	new	5	meN	23	152.28	0.037	0.72
departamento_n_5	departamento	3	paroxytone	new	5	meN	24	158.68	0.037	0.757
departamento_n_5	departamento	3	paroxytone	new	5	meN	25	163.74	0.037	0.794
departamento_n_5	departamento	3	paroxytone	new	6	tus	26	166.02	0.041	0.833
departamento_n_5	departamento	3	paroxytone	new	6	tus	27	165.82	0.041	0.874
departamento_n_5	departamento	3	paroxytone	new	6	tus	28	165.08	0.041	0.914
departamento_n_5	departamento	3	paroxytone	new	6	tus	29	164.1	0.041	0.955
departamento_n_5	departamento	3	paroxytone	new	6	tus	30	163.49	0.041	0.996
departamento_o_1	departamento	3	paroxytone	given	1	u	1	129.1	0.005	0.194
departamento_o_1	departamento	3	paroxytone	given	1	u	2	129.01	0.005	0.199
departamento_o_1	departamento	3	paroxytone	given	1	u	3	128.9	0.005	0.203
departamento_o_1	departamento	3	paroxytone	given	1	u	4	128.77	0.005	0.208
departamento_o_1	departamento	3	paroxytone	given	1	u	5	128.63	0.005	0.213
departamento_o_1	departamento	3	paroxytone	given	2	de	6	128.31	0.017	0.224
departamento_o_1	departamento	3	paroxytone	given	2	de	7	127.88	0.017	0.241
departamento_o_1	departamento	3	paroxytone	given	2	de	8	127.54	0.017	0.258
departamento_o_1	departamento	3	paroxytone	given	2	de	9	127.29	0.017	0.276
departamento_o_1	departamento	3	paroxytone	given	2	de	10	127.14	0.017	0.293
departamento_o_1	departamento	3	paroxytone	given	3	paR	11	127.09	0.034	0.319
departamento_o_1	departamento	3	paroxytone	given	3	paR	12	127.14	0.034	0.354
departamento_o_1	departamento	3	paroxytone	given	3	paR	13	126.9	0.034	0.388
departamento_o_1	departamento	3	paroxytone	given	3	paR	14	126.5	0.034	0.423
departamento_o_1	departamento	3	paroxytone	given	3	paR	15	126	0.034	0.457
departamento_o_1	departamento	3	paroxytone	given	4	ta	16	125.42	0.02	0.484
departamento_o_1	departamento	3	paroxytone	given	4	ta	17	124.83	0.02	0.504
departamento_o_1	departamento	3	paroxytone	given	4	ta	18	124.46	0.02	0.524
departamento_o_1	departamento	3	paroxytone	given	4	ta	19	124.36	0.02	0.544
departamento_o_1	departamento	3	paroxytone	given	4	ta	20	124.64	0.02	0.564
departamento_o_1	departamento	3	paroxytone	given	5	meN	21	125.76	0.032	0.59
departamento_o_1	departamento	3	paroxytone	given	5	meN	22	128.33	0.032	0.621
departamento_o_1	departamento	3	paroxytone	given	5	meN	23	132.16	0.032	0.653
departamento_o_1	departamento	3	paroxytone	given	5	meN	24	136.93	0.032	0.685
departamento_o_1	departamento	3	paroxytone	given	5	meN	25	141.31	0.032	0.717
departamento_o_1	departamento	3	paroxytone	given	6	tu	26	143.83	0.018	0.742
departamento_o_1	departamento	3	paroxytone	given	6	tu	27	144.23	0.018	0.76
departamento_o_1	departamento	3	paroxytone	given	6	tu	28	144.67	0.018	0.778
departamento_o_1	departamento	3	paroxytone	given	6	tu	29	145.38	0.018	0.797
departamento_o_1	departamento	3	paroxytone	given	6	tu	30	145.96	0.018	0.815
departamento_o_2	departamento	3	paroxytone	given	1	u	1	124.8	0.005	0.307
departamento_o_2	departamento	3	paroxytone	given	1	u	2	124.31	0.005	0.312
departamento_o_2	departamento	3	paroxytone	given	1	u	3	123.81	0.005	0.318
departamento_o_2	departamento	3	paroxytone	given	1	u	4	123.33	0.005	0.323
departamento_o_2	departamento	3	paroxytone	given	1	u	5	122.86	0.005	0.328
departamento_o_2	departamento	3	paroxytone	given	2	de	6	121.94	0.017	0.34
departamento_o_2	departamento	3	paroxytone	given	2	de	7	120.74	0.017	0.357
departamento_o_2	departamento	3	paroxytone	given	2	de	8	119.83	0.017	0.374
departamento_o_2	departamento	3	paroxytone	given	2	de	9	119.21	0.017	0.392
departamento_o_2	departamento	3	paroxytone	given	2	de	10	118.84	0.017	0.409
departamento_o_2	departamento	3	paroxytone	given	3	paR	11	118.65	0.031	0.433
departamento_o_2	departamento	3	paroxytone	given	3	paR	12	118.01	0.031	0.464
departamento_o_2	departamento	3	paroxytone	given	3	paR	13	117.45	0.031	0.496
departamento_o_2	departamento	3	paroxytone	given	3	paR	14	117.29	0.031	0.527
departamento_o_2	departamento	3	paroxytone	given	3	paR	15	117.21	0.031	0.558
departamento_o_2	departamento	3	paroxytone	given	4	ta	16	117.07	0.02	0.584
departamento_o_2	departamento	3	paroxytone	given	4	ta	17	117.03	0.02	0.603
departamento_o_2	departamento	3	paroxytone	given	4	ta	18	116.86	0.02	0.623
departamento_o_2	departamento	3	paroxytone	given	4	ta	19	116.79	0.02	0.643
departamento_o_2	departamento	3	paroxytone	given	4	ta	20	117.04	0.02	0.662
departamento_o_2	departamento	3	paroxytone	given	5	meN	21	118.21	0.033	0.688
departamento_o_2	departamento	3	paroxytone	given	5	meN	22	121.22	0.033	0.721
departamento_o_2	departamento	3	paroxytone	given	5	meN	23	125.28	0.033	0.754
departamento_o_2	departamento	3	paroxytone	given	5	meN	24	129.06	0.033	0.787
departamento_o_2	departamento	3	paroxytone	given	5	meN	25	131.66	0.033	0.82
departamento_o_2	departamento	3	paroxytone	given	6	tu	26	132.64	0.012	0.842
departamento_o_2	departamento	3	paroxytone	given	6	tu	27	132.68	0.012	0.855
departamento_o_2	departamento	3	paroxytone	given	6	tu	28	132.58	0.012	0.867
departamento_o_2	departamento	3	paroxytone	given	6	tu	29	132.4	0.012	0.879
departamento_o_2	departamento	3	paroxytone	given	6	tu	30	132.16	0.012	0.892
departamento_o_3	departamento	3	paroxytone	given	1	u	1	137.79	0.008	0.325
departamento_o_3	departamento	3	paroxytone	given	1	u	2	137.78	0.008	0.333
departamento_o_3	departamento	3	paroxytone	given	1	u	3	137.71	0.008	0.342
departamento_o_3	departamento	3	paroxytone	given	1	u	4	137.64	0.008	0.35
departamento_o_3	departamento	3	paroxytone	given	1	u	5	137.59	0.008	0.359
departamento_o_3	departamento	3	paroxytone	given	2	de	6	137.56	0.016	0.371
departamento_o_3	departamento	3	paroxytone	given	2	de	7	137.59	0.016	0.387
departamento_o_3	departamento	3	paroxytone	given	2	de	8	137.66	0.016	0.404
departamento_o_3	departamento	3	paroxytone	given	2	de	9	137.72	0.016	0.42
departamento_o_3	departamento	3	paroxytone	given	2	de	10	137.69	0.016	0.436
departamento_o_3	departamento	3	paroxytone	given	3	paR	11	137.03	0.034	0.461
departamento_o_3	departamento	3	paroxytone	given	3	paR	12	134.61	0.034	0.496
departamento_o_3	departamento	3	paroxytone	given	3	paR	13	132.52	0.034	0.53
departamento_o_3	departamento	3	paroxytone	given	3	paR	14	131.2	0.034	0.564
departamento_o_3	departamento	3	paroxytone	given	3	paR	15	129.67	0.034	0.598
departamento_o_3	departamento	3	paroxytone	given	4	ta	16	128.15	0.019	0.625
departamento_o_3	departamento	3	paroxytone	given	4	ta	17	126.72	0.019	0.644
departamento_o_3	departamento	3	paroxytone	given	4	ta	18	125.85	0.019	0.663
departamento_o_3	departamento	3	paroxytone	given	4	ta	19	125.59	0.019	0.682
departamento_o_3	departamento	3	paroxytone	given	4	ta	20	125.82	0.019	0.701
departamento_o_3	departamento	3	paroxytone	given	5	meN	21	127.21	0.041	0.731
departamento_o_3	departamento	3	paroxytone	given	5	meN	22	131.37	0.041	0.772
departamento_o_3	departamento	3	paroxytone	given	5	meN	23	137.95	0.041	0.813
departamento_o_3	departamento	3	paroxytone	given	5	meN	24	144.73	0.041	0.854
departamento_o_3	departamento	3	paroxytone	given	5	meN	25	151.72	0.041	0.895
departamento_o_3	departamento	3	paroxytone	given	6	tu	26	153.32	0.022	0.927
departamento_o_3	departamento	3	paroxytone	given	6	tu	27	155.35	0.022	0.949
departamento_o_3	departamento	3	paroxytone	given	6	tu	28	157.06	0.022	0.971
departamento_o_3	departamento	3	paroxytone	given	6	tu	29	157.35	0.022	0.993
departamento_o_3	departamento	3	paroxytone	given	6	tu	30	155.08	0.022	1.015
departamento_o_4	departamento	3	paroxytone	given	1	u	1	125.15	0.007	0.234
departamento_o_4	departamento	3	paroxytone	given	1	u	2	125.18	0.007	0.241
departamento_o_4	departamento	3	paroxytone	given	1	u	3	125.21	0.007	0.248
departamento_o_4	departamento	3	paroxytone	given	1	u	4	125.26	0.007	0.255
departamento_o_4	departamento	3	paroxytone	given	1	u	5	125.33	0.007	0.262
departamento_o_4	departamento	3	paroxytone	given	2	de	6	125.52	0.018	0.274
departamento_o_4	departamento	3	paroxytone	given	2	de	7	125.95	0.018	0.292
departamento_o_4	departamento	3	paroxytone	given	2	de	8	126.57	0.018	0.309
departamento_o_4	departamento	3	paroxytone	given	2	de	9	127.36	0.018	0.327
departamento_o_4	departamento	3	paroxytone	given	2	de	10	128.31	0.018	0.344
departamento_o_4	departamento	3	paroxytone	given	3	paR	11	129.89	0.034	0.37
departamento_o_4	departamento	3	paroxytone	given	3	paR	12	131.73	0.034	0.404
departamento_o_4	departamento	3	paroxytone	given	3	paR	13	133.88	0.034	0.438
departamento_o_4	departamento	3	paroxytone	given	3	paR	14	134.24	0.034	0.473
departamento_o_4	departamento	3	paroxytone	given	3	paR	15	133.63	0.034	0.507
departamento_o_4	departamento	3	paroxytone	given	4	ta	16	132.38	0.023	0.535
departamento_o_4	departamento	3	paroxytone	given	4	ta	17	130.29	0.023	0.558
departamento_o_4	departamento	3	paroxytone	given	4	ta	18	128.42	0.023	0.58
departamento_o_4	departamento	3	paroxytone	given	4	ta	19	127.52	0.023	0.603
departamento_o_4	departamento	3	paroxytone	given	4	ta	20	126.75	0.023	0.626
departamento_o_4	departamento	3	paroxytone	given	5	meN	21	126.23	0.033	0.654
departamento_o_4	departamento	3	paroxytone	given	5	meN	22	128.21	0.033	0.687
departamento_o_4	departamento	3	paroxytone	given	5	meN	23	132.57	0.033	0.72
departamento_o_4	departamento	3	paroxytone	given	5	meN	24	137.34	0.033	0.754
departamento_o_4	departamento	3	paroxytone	given	5	meN	25	140.69	0.033	0.787
departamento_o_4	departamento	3	paroxytone	given	6	tu	26	141.69	0.015	0.811
departamento_o_4	departamento	3	paroxytone	given	6	tu	27	141.59	0.015	0.827
departamento_o_4	departamento	3	paroxytone	given	6	tu	28	141.09	0.015	0.842
departamento_o_4	departamento	3	paroxytone	given	6	tu	29	140.31	0.015	0.857
departamento_o_4	departamento	3	paroxytone	given	6	tu	30	139.61	0.015	0.872
departamento_o_5	departamento	3	paroxytone	given	1	u	1	129.14	0.007	0.311
departamento_o_5	departamento	3	paroxytone	given	1	u	2	129.14	0.007	0.318
departamento_o_5	departamento	3	paroxytone	given	1	u	3	129.14	0.007	0.326
departamento_o_5	departamento	3	paroxytone	given	1	u	4	129.17	0.007	0.333
departamento_o_5	departamento	3	paroxytone	given	1	u	5	129.21	0.007	0.341
departamento_o_5	departamento	3	paroxytone	given	2	de	6	129.35	0.019	0.354
departamento_o_5	departamento	3	paroxytone	given	2	de	7	129.72	0.019	0.372
departamento_o_5	departamento	3	paroxytone	given	2	de	8	130.3	0.019	0.391
departamento_o_5	departamento	3	paroxytone	given	2	de	9	131.08	0.019	0.41
departamento_o_5	departamento	3	paroxytone	given	2	de	10	132.01	0.019	0.428
departamento_o_5	departamento	3	paroxytone	given	3	paR	11	133.45	0.035	0.455
departamento_o_5	departamento	3	paroxytone	given	3	paR	12	135.38	0.035	0.489
departamento_o_5	departamento	3	paroxytone	given	3	paR	13	137.21	0.035	0.524
departamento_o_5	departamento	3	paroxytone	given	3	paR	14	137.62	0.035	0.559
departamento_o_5	departamento	3	paroxytone	given	3	paR	15	136.42	0.035	0.594
departamento_o_5	departamento	3	paroxytone	given	4	ta	16	134.59	0.022	0.622
departamento_o_5	departamento	3	paroxytone	given	4	ta	17	133.14	0.022	0.643
departamento_o_5	departamento	3	paroxytone	given	4	ta	18	130.44	0.022	0.665
departamento_o_5	departamento	3	paroxytone	given	4	ta	19	129.46	0.022	0.687
departamento_o_5	departamento	3	paroxytone	given	4	ta	20	129.2	0.022	0.708
departamento_o_5	departamento	3	paroxytone	given	5	meN	21	130.93	0.037	0.737
departamento_o_5	departamento	3	paroxytone	given	5	meN	22	136.52	0.037	0.774
departamento_o_5	departamento	3	paroxytone	given	5	meN	23	143.59	0.037	0.81
departamento_o_5	departamento	3	paroxytone	given	5	meN	24	147.41	0.037	0.847
departamento_o_5	departamento	3	paroxytone	given	5	meN	25	146.52	0.037	0.884
departamento_o_5	departamento	3	paroxytone	given	6	tu	26	144.05	0.016	0.91
departamento_o_5	departamento	3	paroxytone	given	6	tu	27	142.34	0.016	0.926
departamento_o_5	departamento	3	paroxytone	given	6	tu	28	138.96	0.016	0.943
departamento_o_5	departamento	3	paroxytone	given	6	tu	29	135.09	0.016	0.959
departamento_o_5	departamento	3	paroxytone	given	6	tu	30	132.46	0.016	0.975
deputado_i_1	deputado	2	paroxytone	control	1	u	1	137.32	0.004	0.065
deputado_i_1	deputado	2	paroxytone	control	1	u	2	137.23	0.004	0.07
deputado_i_1	deputado	2	paroxytone	control	1	u	3	137.13	0.004	0.074
deputado_i_1	deputado	2	paroxytone	control	1	u	4	137.06	0.004	0.078
deputado_i_1	deputado	2	paroxytone	control	1	u	5	137	0.004	0.083
deputado_i_1	deputado	2	paroxytone	control	2	de	6	136.92	0.019	0.094
deputado_i_1	deputado	2	paroxytone	control	2	de	7	137.19	0.019	0.114
deputado_i_1	deputado	2	paroxytone	control	2	de	8	138.02	0.019	0.133
deputado_i_1	deputado	2	paroxytone	control	2	de	9	139.33	0.019	0.152
deputado_i_1	deputado	2	paroxytone	control	2	de	10	140.83	0.019	0.172
deputado_i_1	deputado	2	paroxytone	control	3	pu	11	141.45	0.027	0.195
